SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Townhouse,479 E Violets Cove Ln,Garden City,ID,83714,600000,3,3.5,Violetâ€™s Crossing,1562,1001,2024,175,384,50,Active,,,https://www.redfin.com/ID/Garden-City/479-E-Violets-Cove-Ln-83714/home/185882974,IMLS,98955984,N,Y,43.632088,-116.241694
MLS Listing,,Single Family Residential,8174 N Breezy Ave,Boise,ID,83714,600000,3,2.5,Boise NW - 0800,2384,4138,2024,348,252,40,Active,,,https://www.redfin.com/ID/Boise/8174-N-Breezy-Ave-83714/home/181148329,IMLS,98934929,N,Y,43.6857116,-116.3042561
MLS Listing,,Single Family Residential,1408 Lake Lowell Ave,Nampa,ID,83686,600000,2,1.0,Nampa South (86) - 1260,1143,89733,1910,1084,525,,Active,,,https://www.redfin.com/ID/Nampa/1408-Lake-Lowell-Ave-83686/home/116747570,IMLS,98856276,N,Y,43.5617844,-116.5981475
New Construction Plan,,Single Family Residential,Camas Plan,Star,ID,83646,600000,3,2.0,Star,1881,,,109,319,,Active,,,https://www.redfin.com/ID/Star/Star/Camas/home/198339367,Zillow,87B53E707758,N,Y,43.66707992553711,-116.49137878417969
MLS Listing,,Single Family Residential,526 Ridge,Nampa,ID,83686,599999,5,2.0,Lakeridge Sub,2392,18295,1962,28,251,,Active,,,https://www.redfin.com/ID/Nampa/526-Ridge-Dr-83686/home/117393003,IMLS,98970073,N,Y,43.5279305,-116.5817309
MLS Listing,,Single Family Residential,8416 W Meltwater Ln,Eagle,ID,83616,599990,3,2.0,Riverstone,1965,4617,2024,92,305,175,Active,,,https://www.redfin.com/ID/Eagle/8416-W-Meltwater-Ln-83616/home/191220049,IMLS,98964971,N,Y,43.6881451,-116.4588229
MLS Listing,,Multi-Family (2-4 Unit),4530 W Tabitha St,Boise,ID,83706,599990,4,2.0,Brittney Park,1820,8276,1977,140,330,,Active,,,https://www.redfin.com/ID/Boise/4530-W-Tabitha-St-83706/home/106673963,IMLS,98959826,N,Y,43.6048751,-116.237388
MLS Listing,,Single Family Residential,7680 W Old School St Unit Camas,Meridian,ID,83646,599909,3,2.0,Inspirado,1897,5749,2025,315,316,200,Active,January-17-2026 12:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Meridian/7680-W-Old-School-St-83646/home/193633708,IMLS,98937729,N,Y,43.666574,-116.489348
MLS Listing,,Single Family Residential,6344 W Stavros Dr,Meridian,ID,83646-1761,599900,4,2.5,Lupine Cove,2435,6141,2024,513,246,50,Active,,,https://www.redfin.com/ID/Meridian/6344-W-Stavros-Dr-83646/home/192049532,IMLS,98920454,N,Y,43.641915,-116.4728021
MLS Listing,,Single Family Residential,446 E Connemara Ln,Eagle,ID,83616,599900,2,2.5,Paddy Row,1780,2178,2006,71,337,200,Active,,,https://www.redfin.com/ID/Eagle/446-E-Connemara-Ln-83616/home/106711419,IMLS,98966867,N,Y,43.6933977,-116.3494899
MLS Listing,,Single Family Residential,6603 W Mattawa Dr,Meridian,ID,83646,599900,3,2.5,Lincoln Creek,2077,5488,2025,155,289,67,Active,,,https://www.redfin.com/ID/Meridian/6603-W-Mattawa-Dr-83646/home/196500972,IMLS,98955087,N,Y,43.6463348,-116.4761142
New Construction Plan,,Single Family Residential,The Sage Plan,Meridian,ID,83646,599900,4,2.5,Meridian,2353,,,273,255,200,Active,,,https://www.redfin.com/ID/Meridian/Meridian/The-Sage/home/198823443,Zillow,5BFD45199B0B,N,Y,43.66611862182617,-116.49024200439453
MLS Listing,,Single Family Residential,701 E Bouquet Ct,Kuna,ID,83634,599900,3,2.0,Merino Cove,1861,8712,2025,191,322,55,Active,,,https://www.redfin.com/ID/Kuna/701-E-Bouquet-Ct-83634/home/172682680,IMLS,98953923,N,Y,43.518519,-116.385412
MLS Listing,,Single Family Residential,6847 N Cathedral Ln,Eagle,ID,83646-8408,599900,3,2.0,Heritage Gardens,1938,6098,2019,43,310,205,Active,January-17-2026 11:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Eagle/6847-N-Cathedral-Ln-83646/home/163370864,IMLS,98968990,N,Y,43.666888,-116.411098
New Construction Home,,Single Family Residential,7779 W Daybreak Run Ct,Meridian,ID,83646,599900,4,2.5,Meridian,2272,5750,2025,237,264,200,Active,,,https://www.redfin.com/ID/Meridian/7779-W-Daybreak-Run-Ct-83646/home/194183822,Zillow,E84890542862,N,Y,43.666382,-116.490722
MLS Listing,,Single Family Residential,1948 E Phenomenal St,Meridian,ID,83642,599900,3,2.0,Lavender Heights,2050,6359,2025,127,293,62,Active,,,https://www.redfin.com/ID/Meridian/1948-E-Phenomenal-St-83642/home/186478090,IMLS,98959498,N,Y,43.548427,-116.3699696
MLS Listing,,Single Family Residential,15210 Widgeon,Caldwell,ID,83607,599900,3,2.0,Lakeview Est,2114,17859,2000,23,284,25,Active,,,https://www.redfin.com/ID/Caldwell/15210-Widgeon-Ave-83607/home/117041748,IMLS,98970300,N,Y,43.593013,-116.6997652
MLS Listing,,Single Family Residential,1710 N Green Pine Ln,Star,ID,83669,599900,4,2.5,Langtree,2064,7013,2025,64,291,110,Active,January-16-2026 01:00 PM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Star/1710-N-Green-Pine-Ln-83669/home/197670361,IMLS,98967464,N,Y,43.707187,-116.474202
MLS Listing,,Single Family Residential,4603 S Hennessy Ave,Meridian,ID,83642-1020,599900,3,2.0,Shelburne,1881,5227,2024,116,319,75,Active,,,https://www.redfin.com/ID/Meridian/4603-S-Hennessy-Ave-83642/home/186474674,IMLS,98962478,N,Y,43.5628469,-116.3422168
MLS Listing,,Single Family Residential,320 N Sauer River Ln,Eagle,ID,83616,599900,3,2.5,Bellemeade,2371,5880,2025,151,253,160,Active,,,https://www.redfin.com/ID/Eagle/320-N-Sauer-River-Ln-83616/home/194177975,IMLS,98958623,N,Y,43.697904,-116.402762
MLS Listing,,Single Family Residential,8152 N Breezy Ave,Boise,ID,83714,599900,3,2.5,Breeze Place Sub,2343,4138,2025,85,256,40,Active,January-20-2026 11:00 AM,January-20-2026 03:00 PM,https://www.redfin.com/ID/Boise/8152-N-Breezy-Ave-83714/home/181148330,IMLS,98965554,N,Y,43.6856143,-116.3043017
MLS Listing,,Single Family Residential,5891 W Domford Ln,Eagle,ID,83616,599900,3,2.5,Valnova Estates Subdivision,2498,6534,2026,84,240,285,Active,January-17-2026 12:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Eagle/5891-W-Domford-Ln-83616/home/197639659,IMLS,98965654,N,Y,43.752528,-116.427085
MLS Listing,,Single Family Residential,1107 W Blaine Ave,Nampa,ID,83651,599900,4,3.0,Courtside Meadows,2551,10018,2022,167,235,,Active,,,https://www.redfin.com/ID/Nampa/1107-W-Blaine-Ave-83651/home/117292102,IMLS,98956866,N,Y,43.5721361,-116.5946228
MLS Listing,,Single Family Residential,11771 S Glory Ln,Kuna,ID,83634-2599,599900,3,2.5,Trilogy,2211,7143,2025,20,271,496,Active,,,https://www.redfin.com/ID/Kuna/11771-S-Glory-Ln-83634/home/186477463,IMLS,98970405,N,Y,43.495787,-116.333817
MLS Listing,,Single Family Residential,4604 Middlesboro Way,Caldwell,ID,83607,599900,3,2.0,Cumberland,1950,11325,2016,4,308,42,Active,,,https://www.redfin.com/ID/Caldwell/4604-Middlesboro-Way-83607/home/118220066,IMLS,98971454,N,Y,43.6286958,-116.6940743
New Construction Plan,,Single Family Residential,The Magnolia Plan,Meridian,ID,83646,599900,3,2.0,Meridian,1914,,,765,313,66,Active,,,https://www.redfin.com/ID/Meridian/Meridian/The-Magnolia/home/188916697,Zillow,F00658631C54,N,Y,43.6482369,-116.4785475
MLS Listing,,Single Family Residential,7779 W Daybreak Run Ct Unit Sage,Meridian,ID,83646,599900,4,2.5,Inspirado,2272,5749,2025,68,264,200,Active,January-16-2026 12:00 PM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Meridian/7779-W-Daybreak-Run-Ct-83646/unit-Sage/home/199925110,IMLS,98967076,N,Y,43.666382,-116.490722
MLS Listing,,Single Family Residential,400 Hidden Mill Ct,Middleton,ID,83644,599900,4,2.5,Hidden Mill,2157,7840,2025,140,278,50,Active,,,https://www.redfin.com/ID/Middleton/400-Hidden-Mill-Ct-83644/home/196890257,IMLS,98959939,N,Y,43.749493,-116.584251
MLS Listing,,Single Family Residential,2841 W Warlander,Meridian,ID,83642,599900,4,2.5,Caspian,2323,7884,2026,2,258,38,Active,,,https://www.redfin.com/ID/Meridian/2841-W-Warlander-St-83642/home/197671709,IMLS,98971676,N,Y,43.547701,-116.42933
New Construction Plan,,Single Family Residential,The Selway Plan,Meridian,ID,83642,599900,4,2.5,Meridian,2323,,,355,258,44,Active,,,https://www.redfin.com/ID/Meridian/Meridian/The-Selway/home/194218617,Zillow,2D5BA7417F66,N,Y,43.549445,-116.42894
MLS Listing,,Single Family Residential,12738 N 11th Ave,Boise,ID,83714,599900,3,2.5,Hidden Springs,1904,4791,2005,74,315,164,Active,,,https://www.redfin.com/ID/Boise/12738-N-11th-Ave-83714/home/106696396,IMLS,98966271,N,Y,43.7179234,-116.24586
MLS Listing,,Single Family Residential,6821 W Ustick,Boise,ID,83704,599900,3,2.5,Overlook Park,1709,6098,2025,155,351,,Active,,,https://www.redfin.com/ID/Boise/6821-W-Ustick-Rd-83704/home/191217656,IMLS,98958098,N,Y,43.6334823,-116.2667386
MLS Listing,,Single Family Residential,611 W Wrangler,Meridian,ID,83646,599900,3,2.0,Meridian NW - 1030,1567,6534,2026,39,383,83,Active,,,https://www.redfin.com/ID/Meridian/611-W-Wrangler-St-83646/home/197358844,IMLS,98969306,N,Y,43.631251,-116.4012515
MLS Listing,,Single Family Residential,6825 W Ustick,Boise,ID,83704,599900,3,2.5,Overlook Park,1709,6098,2025,259,351,,Active,,,https://www.redfin.com/ID/Boise/6825-W-Ustick-Rd-83704/home/193476169,IMLS,98945349,N,Y,43.6335173,-116.2670014
MLS Listing,,Single Family Residential,lot 29 blk 06 S Radiator Way,Boise,ID,83716,599900,3,2.5,Mayfield Springs,1908,6011,2026,144,314,100,Active,,,https://www.redfin.com/ID/Boise/lot-29-blk-06-S-Radiator-WAY-Unknown/home/197360326,IMLS,98959369,N,Y,43.6150186,-116.2023137
MLS Listing,,Single Family Residential,7731 W Daybreak Run Ct Unit Camas,Meridian,ID,83646,599900,3,2.0,Inspirado,1900,7666,2025,98,316,200,Active,January-17-2026 12:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Meridian/7731-W-Daybreak-Run-Ct-83646/home/192663919,IMLS,98964398,N,Y,43.665807,-116.489905
MLS Listing,,Single Family Residential,918 W Heather Woods Dr,Nampa,ID,83686,599900,3,2.5,Dallan Woods,2211,7840,2005,18,271,47,Active,,,https://www.redfin.com/ID/Nampa/918-W-Heather-Woods-Dr-83686/home/116893702,IMLS,98970511,N,Y,43.5684468,-116.5910418
MLS Listing,,Single Family Residential,4968 W Mcmurtrey St,Meridian,ID,83646,599900,3,2.0,Autumn Faire,2492,10454,2004,86,241,21,Active,January-17-2026 11:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Meridian/4968-W-McMurtrey-St-83646/home/106726674,IMLS,98964672,N,Y,43.6337569,-116.4557727
MLS Listing,,Single Family Residential,550 Hidden Mill Ct,Middleton,ID,83644,599900,4,3.5,Hidden Mill,2678,7840,2025,281,224,50,Active,,,https://www.redfin.com/ID/Middleton/550-Hidden-Mill-Ct-83644/home/195333234,IMLS,98942370,N,Y,43.749493,-116.584251
MLS Listing,,Single Family Residential,2130 S Myers Pl,Boise,ID,83706,599899,3,2.5,Atlas,1929,3659,2012,36,311,31,Active,,,https://www.redfin.com/ID/Boise/2130-S-Myers-Pl-83706/home/106771239,IMLS,98969529,N,Y,43.5851721,-116.1789699
MLS Listing,,Single Family Residential,11281 S Corballis Ln,Kuna,ID,83634,599880,3,3.0,Medallion Greens at Valor,2300,5227,2025,38,261,209,Active,,,https://www.redfin.com/ID/Kuna/11281-S-Corballis-Ln-83634/home/191158187,IMLS,98966637,N,Y,43.500342,-116.323826
MLS Listing,,Townhouse,755 S Calhoun Ln,Star,ID,83669,599880,3,2.5,Crystal Springs Estates,2146,,2025,28,280,167,Active,,,https://www.redfin.com/ID/Star/755-S-Calhoun-Ln-83669/home/197669590,IMLS,98970049,N,Y,43.686702,-116.464123
MLS Listing,,Single Family Residential,10817 W Barnbougle,Kuna,ID,83634,599880,3,2.0,Medallion at Valor,1943,6359,2026,51,309,222,Active,,,https://www.redfin.com/ID/Kuna/10817-W-Barnbougle-Ln-83634/home/197668566,IMLS,98968603,N,Y,43.500962,-116.317128
MLS Listing,,Single Family Residential,2192 E Rodeo St,Kuna,ID,83634,599880,3,2.0,Lugarno Terra,2152,6621,2026,51,279,58,Active,,,https://www.redfin.com/ID/Kuna/2192-E-Rodeo-St-83634/home/199391803,IMLS,98968639,N,Y,43.5086851,-116.3850701
MLS Listing,,Single Family Residential,23 Chaparral Rd,Boise,ID,83716,599700,3,2.0,Wilderness Ranch,2002,236095,2000,113,300,232,Active,,,https://www.redfin.com/ID/Boise/23-Chaparral-Rd-83716/home/115191118,IMLS,98962910,N,Y,43.6618974,-115.9847516
MLS Listing,,Single Family Residential,6222 E Carson Ave,Nampa,ID,83687,599500,4,3.5,Starcrest Sub,2084,26136,1973,1,288,,Active,January-17-2026 10:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Nampa/6222-E-Carson-Ave-83687/home/117199923,IMLS,98971633,N,Y,43.5968674,-116.4923451
MLS Listing,,Single Family Residential,5038 S Palatino Ln,Meridian,ID,83642,599500,3,2.5,Century Farm,2160,3746,2023,71,278,217,Active,,,https://www.redfin.com/ID/Meridian/5038-S-Palatino-Ln-83642/home/181150323,IMLS,98966755,N,Y,43.5591547,-116.3533652
MLS Listing,,Single Family Residential,6199 W Parachute Dr,Meridian,ID,83646,599232,4,2.5,Prescott Ridge,2515,5575,2025,117,238,67,Active,,,https://www.redfin.com/ID/Meridian/6199-W-Parachute-Dr-83646/home/194185177,IMLS,98962371,N,Y,43.6570082,-116.4712269
MLS Listing,,Single Family Residential,17759 N Peltzer Ave,Nampa,ID,83687,599000,4,3.0,Silver Star,2242,8581,2025,91,267,92,Active,,,https://www.redfin.com/ID/Nampa/17759-N-Peltzer-Ave-83687/home/181154263,IMLS,98965123,N,Y,43.628654,-116.491056
MLS Listing,,Single Family Residential,4656 E Coldwater Dr,Nampa,ID,83687,599000,4,3.0,Silver Star,2406,10410,2025,32,249,92,Active,,,https://www.redfin.com/ID/Nampa/4656-E-Coldwater-Dr-83687/home/196888260,IMLS,98969785,N,Y,43.627546,-116.486108
MLS Listing,,Single Family Residential,1979 S Can Ada Rd,Melba,ID,83641-5263,599000,3,2.0,Melba - 1265,2112,59677,1995,81,284,,Active,,,https://www.redfin.com/ID/Melba/1979-Can-Ada-Rd-S-83641/home/116909069,IMLS,98965904,N,Y,43.3441636,-116.512268
MLS Listing,,Single Family Residential,12733 Five Mile Rd,Kuna,ID,83634,599000,4,1.0,Desert View Est,1642,42253,1975,10,365,,Active,,,https://www.redfin.com/ID/Kuna/12733-S-Five-Mile-Rd-83634/home/106701040,IMLS,98970992,N,Y,43.4870751,-116.3146865
MLS Listing,,Single Family Residential,204 Main St,Idaho City,ID,83631,599000,1,3.0,East Boise County - 1450,3200,10018,1962,153,187,,Active,,,https://www.redfin.com/ID/Idaho-City/204-Main-St-83631/home/145181687,IMLS,98958488,N,Y,43.8264391,-115.8332398
MLS Listing,,Townhouse,2044 S Mackinnon Ln,Boise,ID,83706,599000,4,2.5,Boise 23,1765,1176,2025,56,339,140,Active,January-23-2026 11:00 AM,January-23-2026 03:00 PM,https://www.redfin.com/ID/Boise/2044-S-Mackinnon-Ln-83706/home/194179595,IMLS,98968097,N,Y,43.5863393,-116.1821024
MLS Listing,,Single Family Residential,4164 S Zaivcla Ave,Meridian,ID,83642,599000,4,3.0,Tuscany,2540,8537,2008,8,236,58,Active,January-17-2026 11:00 AM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Meridian/4164-S-Zaivcla-Ave-83642/home/106718535,IMLS,98971159,N,Y,43.567036,-116.3549861
MLS Listing,,Single Family Residential,1214 N Trail Creek Ln,Eagle,ID,83616,599000,4,2.5,Addies Corner,3031,9583,2003,185,198,40,Active,,,https://www.redfin.com/ID/Eagle/1214-N-Trail-Creek-Ln-83616/home/106677426,IMLS,98954633,N,Y,43.705964,-116.3141157
MLS Listing,,Single Family Residential,557 E Merino St,Kuna,ID,83634,599000,3,2.5,Patagonia,2201,7405,2017,144,272,58,Active,,,https://www.redfin.com/ID/Kuna/557-E-Merino-St-83634/home/142665070,IMLS,98959420,N,Y,43.5177661,-116.3868273
New Construction Plan,,Single Family Residential,Lochsa Plan,Star,ID,83669,598995,3,2.5,Icllru Star,2237,,,209,268,,Active,,,https://www.redfin.com/ID/Star/Icllru-Star/Lochsa/home/190398242,Zillow,FAFAF5FF4182,N,Y,43.7220894,-116.4736706
MLS Listing,,Single Family Residential,4574 W Wapoot St,Meridian,ID,83646,598900,4,3.0,Pera Place,2371,5488,2026,75,253,90,Active,,,https://www.redfin.com/ID/Meridian/4574-W-Wapoot-St-83646/home/197671094,IMLS,98966471,N,Y,43.6519366,-116.4506193
MLS Listing,,Single Family Residential,1133 N Torrey Pnes,Eagle,ID,83616,597900,4,2.0,Melvins Eagle Point,1985,9147,1995,52,301,41,Active,,,https://www.redfin.com/ID/Eagle/1133-N-Torrey-Pines-Ave-83616/home/106683593,IMLS,98968506,N,Y,43.7048398,-116.3305003
New Construction Plan,,Single Family Residential,Chandler Plan,Meridian,ID,83642,596900,3,2.5,Meridian,1902,,,413,314,82,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Chandler/home/193366332,Zillow,011E3A283FD5,N,Y,43.5480956,-116.3635029
MLS Listing,,Single Family Residential,3684 W South Slope,Emmett,ID,83617,595000,3,2.0,Emmett-Gem County - 1550,2042,32234,1914,58,291,,Active,,,https://www.redfin.com/ID/Emmett/3684-W-South-Slope-Rd-83617/home/106643395,IMLS,98967950,N,Y,43.8373692,-116.5778157
MLS Listing,,Vacant Land,1111 Southside Blvd,Nampa,ID,83686,595000,,,Nampa South (86) - 1260,,174240,,46,,,Active,,,https://www.redfin.com/ID/Nampa/1111-Southside-Blvd-83686/home/117125275,IMLS,98968824,N,Y,43.5505746,-116.5333921
MLS Listing,,Single Family Residential,6379 S Utmost Ln,Meridian,ID,83642,595000,3,2.5,East Ridge,1902,8232,2024,78,313,82,Active,,,https://www.redfin.com/ID/Meridian/6379-S-Utmost-Ln-83642/home/186477872,IMLS,98966139,N,Y,43.5468354,-116.3641729
New Construction Plan,,Single Family Residential,Tanner Plan,Middleton,ID,83644,594995,4,3.5,Middleton,3141,,,602,189,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/Tanner/home/190904656,Zillow,1C3B0A0AC850,N,Y,43.7231076,-116.6383002
MLS Listing,,Single Family Residential,920 E Perjue Basin Dr,Nampa,ID,83686,594990,4,3.0,Jacks Place,3250,12196,2025,219,183,54,Active,,,https://www.redfin.com/ID/Nampa/920-E-Perjue-Basin-Dr-83686/home/196051131,IMLS,98950608,N,Y,43.5205936,-116.561206
MLS Listing,,Single Family Residential,1188 W Cub River Dr,Meridian,ID,83642,594990,4,2.5,Springhill,2626,9757,2025,123,227,61,Active,,,https://www.redfin.com/ID/Meridian/1188-W-Cub-River-Dr-83642/home/197667799,IMLS,98961675,N,Y,43.54598,-116.40849
MLS Listing,,Single Family Residential,9916 W Geronimo,Boise,ID,83709,594950,4,3.5,Carolina Place,2676,8712,1997,105,222,27,Active,January-18-2026 12:00 PM,January-18-2026 02:00 PM,https://www.redfin.com/ID/Boise/9916-W-Geronimo-St-83709/home/106795882,IMLS,98963328,N,Y,43.5765236,-116.3056994
New Construction Plan,,Townhouse,Unit 2-E Plan,Eagle,ID,83616,594900,3,2.5,Eagle,1981,,,421,300,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Unit-2-E/home/188414628,Zillow,8BADB0CF1B50,N,Y,43.692811,-116.34998
New Construction Plan,,Single Family Residential,Latitude Plan,Kuna,ID,83634,594900,3,2.0,Kuna,2584,,,118,230,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Latitude/home/188280107,Zillow,A04C07CDA9DF,N,Y,43.4958561,-116.3289
New Construction Plan,,Single Family Residential,Plan 2350 Plan,Meridian,ID,83646,593900,4,3.0,Meridian,2371,,,92,250,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Plan-2350/home/198627699,Zillow,561FA6787C8C,N,Y,43.65064,-116.448894
New Construction Plan,,Single Family Residential,Villa (D) Plan,Star,ID,83669,593880,3,2.5,Star,2146,,,99,277,,Active,,,https://www.redfin.com/ID/Star/Star/Villa-D/home/198542623,Zillow,C02E02668BF8,N,Y,43.687649,-116.463801
MLS Listing,,Townhouse,735 S Calhoun Ln,Star,ID,83669,593880,3,2.5,Crystal Springs Estates,2146,3136,2025,8,277,167,Active,,,https://www.redfin.com/ID/Star/735-S-Calhoun-Ln-83669/home/197470556,IMLS,98971128,N,Y,43.687043,-116.464108
New Construction Plan,,Single Family Residential,Cascade 2800 Plan,Meridian,ID,83646,591900,5,3.0,Meridian,2800,,,94,211,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Cascade-2800/home/198592594,Zillow,1208FF6F6071,N,Y,43.66809844970703,-116.51270294189453
MLS Listing,,Single Family Residential,9101 S Powerline,Nampa,ID,83686,590000,4,3.0,Nampa South (86) - 1260,1980,47044,1930,94,298,,Active,,,https://www.redfin.com/ID/Nampa/9101-S-Powerline-Rd-83686/home/116614831,IMLS,98964663,N,Y,43.5043007,-116.5534361
MLS Listing,,Single Family Residential,1223 W Pack River Dr,Meridian,ID,83642,589990,5,2.5,Springhill,2710,8276,2025,109,218,61,Active,,,https://www.redfin.com/ID/Meridian/1223-W-Pack-River-Dr-83642/home/197667814,IMLS,98963190,N,Y,43.544486,-116.409275
